11,9,0,1.6855,0,0
11,0,0.1,0.9399,0,0
11,0,0.5,0.88494,0,0
11,0,1,0.73326,0,0
11,0,2,1.0467,0,0
11,0,3,0.62111,0,0
11,0,5,0.537,0,0
11,0,10,0.53513,0,0
11,0,12,0.41127,0,0
11,0,15,0.42045,0,0
11,0,20,0.21864,0,0
11,0,25,0.34815,0,0
11,0,30,0.32207,0,0
11,0,35,0.3246,0,0
11,0,40,0.2466,0,0
11,0,45,0.32652,0,0
11,0,55,0.32272,0,0
11,0,75,0.17893,0,0
12,9,0,1.3407,0,0
12,0,0.1,1.1542,0,0
12,0,0.5,1.0458,0,0
12,0,1,0.91899,0,0
12,0,2,0.54391,0,0
12,0,3,0.87847,0,0
12,0,5,0.45626,0,0
12,0,10,0.47591,0,0
12,0,12,0.4703,0,0
12,0,15,0.3234,0,0
12,0,20,0.40499,0,0
12,0,25,0.37582,0,0
12,0,30,0.24636,0,0
12,0,35,0.28207,0,0
12,0,40,0.24476,0,0
12,0,45,0.32731,0,0
12,0,55,0.29401,0,0
12,0,75,0.22501,0,0
13,9,0,1.2295,0,0
13,0,0.1,0.85268,0,0
13,0,0.5,0.66871,0,0
13,0,1,0.63377,0,0
13,0,2,0.47217,0,0
13,0,3,0.48749,0,0
13,0,5,0.3136,0,0
13,0,10,0.34296,0,0
13,0,12,0.38401,0,0
13,0,15,0.37463,0,0
13,0,20,0.27362,0,0
13,0,25,0.13838,0,0
13,0,30,0.26337,0,0
13,0,35,0.15421,0,0
13,0,40,0.18041,0,0
13,0,45,0.18109,0,0
13,0,55,0.13123,0,0
13,0,75,0.18722,0,0
14,9,0,0.94874,0,0
14,0,0.1,0.90454,0,0
14,0,0.5,0.66543,0,0
14,0,1,0.56615,0,0
14,0,2,0.68406,0,0
14,0,3,0.46586,0,0
14,0,5,0.40804,0,0
14,0,10,0.36167,0,0
14,0,12,0.29383,0,0
14,0,15,0.1889,0,0
14,0,20,0.29727,0,0
14,0,25,0.27772,0,0
14,0,30,0.21039,0,0
14,0,35,0.32275,0,0
14,0,40,0.24986,0,0
14,0,45,0.17533,0,0
14,0,55,0.18977,0,0
14,0,75,0.17562,0,0
15,9,0,1.306,0,0
15,0,0.1,1.3885,0,0
15,0,0.5,0.48018,0,0
15,0,1,1.0759,0,0
15,0,2,0.71993,0,0
15,0,3,0.76124,0,0
15,0,5,0.53729,0,0
15,0,10,0.47475,0,0
15,0,12,0.4714,0,0
15,0,15,0.38103,0,0
15,0,20,0.31111,0,0
15,0,25,0.29201,0,0
15,0,30,0.32306,0,0
15,0,35,0.2573,0,0
15,0,40,0.29444,0,0
15,0,45,0.28572,0,0
15,0,55,0.20591,0,0
15,0,75,0.22951,0,0
16,9,0,1.2817,0,0
16,0,0.1,1.6094,0,0
16,0,0.5,1.0611,0,0
16,0,1,0.93191,0,0
16,0,2,0.94263,0,0
16,0,3,0.81846,0,0
16,0,5,0.81868,0,0
16,0,10,0.33865,0,0
16,0,12,0.48276,0,0
16,0,15,0.50256,0,0
16,0,20,0.64353,0,0
16,0,25,0.36047,0,0
16,0,30,0.42979,0,0
16,0,35,0.30619,0,0
16,0,40,0.32241,0,0
16,0,45,0.41125,0,0
16,0,55,0.27784,0,0
16,0,75,0.31178,0,0
